School Year,Enrolled School ID,Enrolled School Name,Enrolled School Zip Code,Catchment School ID,Catchment School Name,Catchment School Zip Code,Student Counts
2020-2021,3439,Mastery Prep Elementary Charter School,19140,4440,"Allen, Dr. Ethel School",19132,6
2020-2021,3439,Mastery Prep Elementary Charter School,19140,4460,"Duckrey, Tanner School",19121,8
2020-2021,3439,Mastery Prep Elementary Charter School,19140,4470,"Wright, Richard R. School",19132,6
2020-2021,3439,Mastery Prep Elementary Charter School,19140,4530,"Gideon, Edward School",19121,2
2020-2021,3439,Mastery Prep Elementary Charter School,19140,4560,"Kelley, William D. School",19121,1
2020-2021,3439,Mastery Prep Elementary Charter School,19140,4570,"Meade, Gen. George G. School",19121,2
2020-2021,3439,Mastery Prep Elementary Charter School,19140,5170,"De Burgos, J. Elementary",19133,2
2020-2021,3439,Mastery Prep Elementary Charter School,19140,5250,"Dunbar, Paul L. School",19122,5
2020-2021,3439,Mastery Prep Elementary Charter School,19140,5260,"Elkin, Lewis School",19134,1
2020-2021,3439,Mastery Prep Elementary Charter School,19140,5320,"Hartranft, John F. School",19133,3
2020-2021,3439,Mastery Prep Elementary Charter School,19140,5340,"Ludlow, James R. School",19122,1
2020-2021,3439,Mastery Prep Elementary Charter School,19140,5350,"McKinley, William School",19122,1
2020-2021,3439,Mastery Prep Elementary Charter School,19140,5390,Potter-Thomas School,19133,2
2020-2021,3439,Mastery Prep Elementary Charter School,19140,5400,Richmond School,19134,3
2020-2021,3439,Mastery Prep Elementary Charter School,19140,5410,"Sheppard, Isaac A. School",19133,1
2020-2021,3439,Mastery Prep Elementary Charter School,19140,5470,"Cramp, William School",19140,4
2020-2021,3439,Mastery Prep Elementary Charter School,19140,5490,Cayuga School,19140,1
2020-2021,3439,Mastery Prep Elementary Charter School,19140,5500,"Marshall, Thurgood School",19120,3
2020-2021,3439,Mastery Prep Elementary Charter School,19140,5530,"Sheridan, Philip H. School",19134,1
2020-2021,3439,Mastery Prep Elementary Charter School,19140,5590,"Webster, John H. School",19134,1
2020-2021,3439,Mastery Prep Elementary Charter School,19140,6200,"Day, Anna B. School",19138,1
2020-2021,3439,Mastery Prep Elementary Charter School,19140,6220,"Emlen, Eleanor C. School",19119,3
2020-2021,3439,Mastery Prep Elementary Charter School,19140,6300,"Logan, James School",19141,8
2020-2021,3439,Mastery Prep Elementary Charter School,19140,6320,"Mifflin, Thomas School",19129,2
2020-2021,3439,Mastery Prep Elementary Charter School,19140,6340,"Pennell, Joseph Elementary",19141,3
2020-2021,3439,Mastery Prep Elementary Charter School,19140,6350,"Pennypacker, Samuel School",19138,2
2020-2021,3439,Mastery Prep Elementary Charter School,19140,6360,Roosevelt Elementary School,19144,4
2020-2021,3439,Mastery Prep Elementary Charter School,19140,6380,Shawmont School,19128,1
2020-2021,3439,Mastery Prep Elementary Charter School,19140,6390,"Steel, Edward School",19140,46
2020-2021,3439,Mastery Prep Elementary Charter School,19140,6440,"Lingelbach, Anna L. School",19144,1
2020-2021,3439,Mastery Prep Elementary Charter School,19140,6470,"Kelly, John B. School",19144,19
2020-2021,3439,Mastery Prep Elementary Charter School,19140,7100,"Cooke, Jay Elementary School",19141,8
2020-2021,3439,Mastery Prep Elementary Charter School,19140,7200,Barton School,19120,3
2020-2021,3439,Mastery Prep Elementary Charter School,19140,7220,"Carnell, Laura H. School",19111,7
2020-2021,3439,Mastery Prep Elementary Charter School,19140,7270,"Finletter, Thomas K. School",19120,7
2020-2021,3439,Mastery Prep Elementary Charter School,19140,7280,"Franklin, Benjamin School",19120,10
2020-2021,3439,Mastery Prep Elementary Charter School,19140,7290,"Stearne, Allen M. School",19124,1
2020-2021,3439,Mastery Prep Elementary Charter School,19140,7300,"Hopkinson, Francis School",19124,1
2020-2021,3439,Mastery Prep Elementary Charter School,19140,7310,Feltonville Intermediate,19120,3
2020-2021,3439,Mastery Prep Elementary Charter School,19140,7320,"Howe, Julia Ward School",19141,3
2020-2021,3439,Mastery Prep Elementary Charter School,19140,7350,"Lowell, James R. School",19120,4
2020-2021,3439,Mastery Prep Elementary Charter School,19140,7360,"Marshall, John School",19124,1
2020-2021,3439,Mastery Prep Elementary Charter School,19140,7380,"McClure, Alexander K. School",19140,14
2020-2021,3439,Mastery Prep Elementary Charter School,19140,7390,"Morrison, Andrew J. School",19120,4
2020-2021,3439,Mastery Prep Elementary Charter School,19140,7400,Olney Elementary School,19120,4
2020-2021,3439,Mastery Prep Elementary Charter School,19140,7430,"Sullivan, James J. School",19124,2
2020-2021,3439,Mastery Prep Elementary Charter School,19140,7440,"Taylor, Bayard School",19140,1
2020-2021,3439,Mastery Prep Elementary Charter School,19140,7470,Bridesburg School,19137,1
2020-2021,3439,Mastery Prep Elementary Charter School,19140,7490,Prince Hall School,19141,4
2020-2021,3439,Mastery Prep Elementary Charter School,19140,7510,"Bethune, Mary McLeod School",19140,17
2020-2021,3439,Mastery Prep Elementary Charter School,19140,7530,"Rowen, William School",19126,5
2020-2021,3439,Mastery Prep Elementary Charter School,19140,8240,"Disston, Hamilton School",19135,2
2020-2021,3439,Mastery Prep Elementary Charter School,19140,8250,"Forrest, Edwin School",19136,4
2020-2021,3439,Mastery Prep Elementary Charter School,19140,8300,Mayfair School,19149,2
2020-2021,3439,Mastery Prep Elementary Charter School,19140,8310,"Moore, J. Hampton School",19111,1
2020-2021,3439,Mastery Prep Elementary Charter School,19140,8340,"Solis-Cohen, Solomon School",19149,2
2020-2021,3439,Mastery Prep Elementary Charter School,19140,8350,"Spruance, Gilbert School",19149,2
2020-2021,3439,Mastery Prep Elementary Charter School,19140,8380,"Farrell, Louis H. School",19152,1
2020-2021,3439,Mastery Prep Elementary Charter School,19140,8390,"Fitzpatrick, A. L. School",19154,1
2020-2021,3439,Mastery Prep Elementary Charter School,19140,8400,"Frank, Anne School",19115,1
2020-2021,3439,Mastery Prep Elementary Charter School,19140,Data Not Available,Data Not Available,Data Not Available,4
2020-2021,3440,Mast Community Charter II,19135,1020,West Philadelphia High School,19139,1
2020-2021,3440,Mast Community Charter II,19135,1100,"Sayre, William L. High School",19139,2
2020-2021,3440,Mast Community Charter II,19135,1250,"Catharine, Joseph School",19142,2
2020-2021,3440,Mast Community Charter II,19135,1300,"Harrington, Avery D. School",19143,2
2020-2021,3440,Mast Community Charter II,19135,1350,"Longstreth, William C. School",19143,1
2020-2021,3440,Mast Community Charter II,19135,1370,Mitchell Elementary School,19143,1
2020-2021,3440,Mast Community Charter II,19135,1400,"Patterson, John M. School",19142,1
2020-2021,3440,Mast Community Charter II,19135,1410,"Rhoads, James School",19139,3
2020-2021,3440,Mast Community Charter II,19135,1470,"Locke, Alain School",19139,1
2020-2021,3440,Mast Community Charter II,19135,2010,"Franklin, Benjamin High School",19130,4
2020-2021,3440,Mast Community Charter II,19135,2380,"Meredith, William M. School",19147,1
2020-2021,3440,Mast Community Charter II,19135,2470,"Greenfield, Albert M. School",19103,3
2020-2021,3440,Mast Community Charter II,19135,2490,"Waring, Laura W. School",19130,1
2020-2021,3440,Mast Community Charter II,19135,3368,Belmont Elementary Charter,19104,1
2020-2021,3440,Mast Community Charter II,19135,3408,Mastery Charter at Mann,19131,2
2020-2021,3440,Mast Community Charter II,19135,3409,Mastery Charter at Smedley,19124,7
2020-2021,3440,Mast Community Charter II,19135,3410,Universal Charter Bluford,19131,5
2020-2021,3440,Mast Community Charter II,19135,3411,Universal Charter Daroff,19139,1
2020-2021,3440,Mast Community Charter II,19135,3414,Aspira Olney Charter High,19120,8
2020-2021,3440,Mast Community Charter II,19135,3416,Mastery Charter at Gratz,19140,2
2020-2021,3440,Mast Community Charter II,19135,3420,Mastery Charter at Cleveland,19140,4
2020-2021,3440,Mast Community Charter II,19135,3421,Universal Charter Creighton,19120,4
2020-2021,3440,Mast Community Charter II,19135,3422,Philadelphia Charter For Arts and Sciences,19124,15
2020-2021,3440,Mast Community Charter II,19135,3423,Memphis St. Charter at J.P. Jones,19134,4
2020-2021,3440,Mast Community Charter II,19135,3424,Universal Charter Alcorn,19146,1
2020-2021,3440,Mast Community Charter II,19135,3426,Mastery Charter at Pastorius,19138,7
2020-2021,3440,Mast Community Charter II,19135,3427,Mastery Charter at Wister,19144,2
2020-2021,3440,Mast Community Charter II,19135,4020,Overbrook High School,19131,4
2020-2021,3440,Mast Community Charter II,19135,4240,"Cassidy, Lewis C Academics Plus",19151,2
2020-2021,3440,Mast Community Charter II,19135,4280,"Gompers, Samuel School",19131,1
2020-2021,3440,Mast Community Charter II,19135,4350,Rhodes Elementary School,19132,1
2020-2021,3440,Mast Community Charter II,19135,4360,Kenderton Elementary,19140,2
2020-2021,3440,Mast Community Charter II,19135,4440,"Allen, Dr. Ethel School",19132,1
2020-2021,3440,Mast Community Charter II,19135,5020,"Edison, Thomas A. High School",19140,5
2020-2021,3440,Mast Community Charter II,19135,5180,Vaux High School,19121,1
2020-2021,3440,Mast Community Charter II,19135,5200,"Adaire, Alexander School",19125,1
2020-2021,3440,Mast Community Charter II,19135,5250,"Dunbar, Paul L. School",19122,2
2020-2021,3440,Mast Community Charter II,19135,5260,"Elkin, Lewis School",19134,1
2020-2021,3440,Mast Community Charter II,19135,5300,"Hackett, Horatio B. School",19125,3
2020-2021,3440,Mast Community Charter II,19135,5330,"Hunter, William H. School",19133,4
2020-2021,3440,Mast Community Charter II,19135,5340,"Ludlow, James R. School",19122,3
2020-2021,3440,Mast Community Charter II,19135,5370,"Moffet, John School",19122,1
2020-2021,3440,Mast Community Charter II,19135,5390,Potter-Thomas School,19133,2
2020-2021,3440,Mast Community Charter II,19135,5400,Richmond School,19134,10
2020-2021,3440,Mast Community Charter II,19135,5420,"Welsh, John School",19133,1
2020-2021,3440,Mast Community Charter II,19135,5440,"Willard, Frances E. School",19134,1
2020-2021,3440,Mast Community Charter II,19135,5480,"Kearny, Gen. Philip School",19123,1
2020-2021,3440,Mast Community Charter II,19135,5490,Cayuga School,19140,5
2020-2021,3440,Mast Community Charter II,19135,5500,"Marshall, Thurgood School",19120,1
2020-2021,3440,Mast Community Charter II,19135,5530,"Sheridan, Philip H. School",19134,3
2020-2021,3440,Mast Community Charter II,19135,5560,Spring Garden School,19123,1
2020-2021,3440,Mast Community Charter II,19135,5590,"Webster, John H. School",19134,4
2020-2021,3440,Mast Community Charter II,19135,5680,"Munoz-Marin, Hon Luis School",19140,1
2020-2021,3440,Mast Community Charter II,19135,5700,Kensington High School,19125,2
2020-2021,3440,Mast Community Charter II,19135,6030,Roxborough High School,19128,2
2020-2021,3440,Mast Community Charter II,19135,6060,"King, Martin Luther High Sch.",19138,13
2020-2021,3440,Mast Community Charter II,19135,6310,"McCloskey, John F. School",19150,2
2020-2021,3440,Mast Community Charter II,19135,6320,"Mifflin, Thomas School",19129,2
2020-2021,3440,Mast Community Charter II,19135,6340,"Pennell, Joseph Elementary",19141,1
2020-2021,3440,Mast Community Charter II,19135,6350,"Pennypacker, Samuel School",19138,2
2020-2021,3440,Mast Community Charter II,19135,6360,Roosevelt Elementary School,19144,2
2020-2021,3440,Mast Community Charter II,19135,6380,Shawmont School,19128,2
2020-2021,3440,Mast Community Charter II,19135,6390,"Steel, Edward School",19140,2
2020-2021,3440,Mast Community Charter II,19135,6470,"Kelly, John B. School",19144,6
2020-2021,3440,Mast Community Charter II,19135,7010,Frankford High School,19124,17
2020-2021,3440,Mast Community Charter II,19135,7100,"Cooke, Jay Elementary School",19141,2
2020-2021,3440,Mast Community Charter II,19135,7110,"Harding, Warren G. Middle Sch",19124,14
2020-2021,3440,Mast Community Charter II,19135,7120,"Fels, Samuel High School",19124,16
2020-2021,3440,Mast Community Charter II,19135,7130,"Wagner, Gen. Louis Middle Sch.",19126,3
2020-2021,3440,Mast Community Charter II,19135,7150,Juniata Park Academy,19124,5
2020-2021,3440,Mast Community Charter II,19135,7220,"Carnell, Laura H. School",19111,45
2020-2021,3440,Mast Community Charter II,19135,7260,Ellwood School,19126,3
2020-2021,3440,Mast Community Charter II,19135,7270,"Finletter, Thomas K. School",19120,5
2020-2021,3440,Mast Community Charter II,19135,7280,"Franklin, Benjamin School",19120,26
2020-2021,3440,Mast Community Charter II,19135,7300,"Hopkinson, Francis School",19124,7
2020-2021,3440,Mast Community Charter II,19135,7310,Feltonville Intermediate,19120,3
2020-2021,3440,Mast Community Charter II,19135,7320,"Howe, Julia Ward School",19141,4
2020-2021,3440,Mast Community Charter II,19135,7330,"Lawton, Henry W. School",19135,15
2020-2021,3440,Mast Community Charter II,19135,7350,"Lowell, James R. School",19120,7
2020-2021,3440,Mast Community Charter II,19135,7360,"Marshall, John School",19124,1
2020-2021,3440,Mast Community Charter II,19135,7370,"Washington, Grover Jr. Middle",19120,2
2020-2021,3440,Mast Community Charter II,19135,7380,"McClure, Alexander K. School",19140,3
2020-2021,3440,Mast Community Charter II,19135,7390,"Morrison, Andrew J. School",19120,4
2020-2021,3440,Mast Community Charter II,19135,7400,Olney Elementary School,19120,4
2020-2021,3440,Mast Community Charter II,19135,7430,"Sullivan, James J. School",19124,11
2020-2021,3440,Mast Community Charter II,19135,7460,"Ziegler, William H. School",19149,3
2020-2021,3440,Mast Community Charter II,19135,7470,Bridesburg School,19137,13
2020-2021,3440,Mast Community Charter II,19135,7490,Prince Hall School,19141,3
2020-2021,3440,Mast Community Charter II,19135,7510,"Bethune, Mary McLeod School",19140,3
2020-2021,3440,Mast Community Charter II,19135,7530,"Rowen, William School",19126,2
2020-2021,3440,Mast Community Charter II,19135,7730,"Clemente, Roberto Middle Schl",19140,1
2020-2021,3440,Mast Community Charter II,19135,8010,"Lincoln, Abraham High School",19136,35
2020-2021,3440,Mast Community Charter II,19135,8020,Northeast High School,19111,18
2020-2021,3440,Mast Community Charter II,19135,8030,"Washington, George High School",19116,27
2020-2021,3440,Mast Community Charter II,19135,8120,"Wilson, Woodrow Middle School",19111,28
2020-2021,3440,Mast Community Charter II,19135,8140,"Meehan, Austin Middle School",19152,19
2020-2021,3440,Mast Community Charter II,19135,8160,Baldi Middle School,19115,27
2020-2021,3440,Mast Community Charter II,19135,8200,"Allen, Ethan School",19149,31
2020-2021,3440,Mast Community Charter II,19135,8210,"Brown, Joseph H. School",19136,24
2020-2021,3440,Mast Community Charter II,19135,8230,"Crossan, Kennedy C. School",19111,23
2020-2021,3440,Mast Community Charter II,19135,8240,"Disston, Hamilton School",19135,50
2020-2021,3440,Mast Community Charter II,19135,8250,"Forrest, Edwin School",19136,54
2020-2021,3440,Mast Community Charter II,19135,8260,Fox Chase School,19111,33
2020-2021,3440,Mast Community Charter II,19135,8270,"Holme, Thomas School",19114,55
2020-2021,3440,Mast Community Charter II,19135,8300,Mayfair School,19149,48
2020-2021,3440,Mast Community Charter II,19135,8310,"Moore, J. Hampton School",19111,41
2020-2021,3440,Mast Community Charter II,19135,8340,"Solis-Cohen, Solomon School",19149,17
2020-2021,3440,Mast Community Charter II,19135,8350,"Spruance, Gilbert School",19149,33
2020-2021,3440,Mast Community Charter II,19135,8360,Rhawnhurst School,19152,30
2020-2021,3440,Mast Community Charter II,19135,8370,"Comly, Watson School",19116,28
2020-2021,3440,Mast Community Charter II,19135,8380,"Farrell, Louis H. School",19152,41
2020-2021,3440,Mast Community Charter II,19135,8390,"Fitzpatrick, A. L. School",19154,38
2020-2021,3440,Mast Community Charter II,19135,8400,"Frank, Anne School",19115,64
2020-2021,3440,Mast Community Charter II,19135,8410,"Pollock, Robert B. School",19152,57
2020-2021,3440,Mast Community Charter II,19135,8420,"Decatur, Stephen School",19154,20
2020-2021,3440,Mast Community Charter II,19135,8430,"Greenberg, Joseph School",19115,21
2020-2021,3440,Mast Community Charter II,19135,8440,"Loesche, William H. School",19116,21
2020-2021,3440,Mast Community Charter II,19135,8770,Hancock Demonstration School,19114,15
2020-2021,3440,Mast Community Charter II,19135,Data Not Available,Data Not Available,Data Not Available,7
2020-2021,3441,TECH Freire Charter School,19132,1010,"Bartram, John High School",19142,36
2020-2021,3441,TECH Freire Charter School,19132,1020,West Philadelphia High School,19139,14
2020-2021,3441,TECH Freire Charter School,19132,1100,"Sayre, William L. High School",19139,20
2020-2021,3441,TECH Freire Charter School,19132,2000,South Philadelphia H.S.,19148,4
2020-2021,3441,TECH Freire Charter School,19132,2010,"Franklin, Benjamin High School",19130,14
2020-2021,3441,TECH Freire Charter School,19132,2160,"Furness, Horace High School",19148,1
2020-2021,3441,TECH Freire Charter School,19132,3414,Aspira Olney Charter High,19120,16
2020-2021,3441,TECH Freire Charter School,19132,3416,Mastery Charter at Gratz,19140,34
2020-2021,3441,TECH Freire Charter School,19132,3417,Universal Charter Audenried,19145,7
2020-2021,3441,TECH Freire Charter School,19132,4020,Overbrook High School,19131,29
2020-2021,3441,TECH Freire Charter School,19132,4140,Strawberry Mansion High School,19121,151
2020-2021,3441,TECH Freire Charter School,19132,5020,"Edison, Thomas A. High School",19140,4
